Platform,Model,Manufacturer,ModelName
Android,LCD-xxHAD5A,Sharp,"4T-C60CFZA  4T-C70CFZA 4T-C60CFMA 4T-C70CFMA 4T-C60CFKA 4T-C70CFKA 4T-C60CFXA 4T-C70CFXA 4T-C60CFCA 4T-C70CFCA"
Android,LCD_32SFINF380A,Sharp,"2T-C32ACSA, 2T-C32ACMA, 2T-C32ACTA, 2T-C32ACZA"
Android,LCD_40FOC465A,Sharp,LCD-40SF465A
Android,LCD_40FOC466A,Sharp,"LCD-40SF466A, LCD-40TX3000A, LCD-40MX3000A, LCD-40DS3000A, LCD-40X508A"
Android,LCD_40FOC468A,Sharp,LCD-40SF468A
Android,LCD_40X418FOCH1A,Sharp,"LCD-40X418H1A, LCD-40X418H2A, LCD-40X418H3A"
Android,LCD_45FOC3000A,Sharp,LCD-45TX3000A
Android,LCD_45FOC46A,Sharp,LCD-45SF460A
Android,LCD_45X418FOCH1A,Sharp,"LCD-45X418H1A, LCD-45X418H2A, LCD-45X418H3A"
Android,LCD_50FOC4000A,Sharp,LCD-50MY4000A/TX4000A/50SU470A
Android,LCD_50FOCAG1T,Sharp,4T-C50AG1T
Android,LCD_50SUFOC480A,Sharp,XLED-50SU480A
Android,LCD_50SUMTCCA_XA,Sharp,4T-C50BDXA;4T-C50BDKA;4T-C50BDMA;4T-C50BDCA;4T-C50BDZA
Android,LCD_50UFOCZQ48A,Sharp,XLED-50Z4808A
Android,LCD_60SUFOC485A,Sharp,"XLED-60SU485A, XLED-70SU480A"
Android,LCD_FOC36A,Sharp,LCD-45T45A/LCD-45T46A/LCD-45T47A
Android,LCD_xxFFOCZQ48A,Sharp,XLED-40Z4808A
Android,LCD_xxFOC580A1,Sharp,XLED-65SU583A
Android,LCD_xxFOC580A2,Sharp,XLED-50SU583A
Android,LCD_xxSFFOC470A,Sharp,LCD-45SF470A
Android,LCD_xxSFFOC475A,Sharp,LCD-45SF475A
Android,LCD_xxSFFOC480A,Sharp,LCD-40SF480A
Android,LCD_xxSFFOCBC_H,Sharp,"2T-B40BCH1; 2T-B40BCH3; 2T-B45BCH1; 2T-B45BCH3"
Android,LCD_xxSFFOCCA_C,Sharp,"2T-C40ACxA; 2T-C45ACxA; 2T-C45ADxA"
Android,LCD_xxSUFOC470A,Sharp,LCD-60SU470A
Android,LCD_xxSUFOC471A,Sharp,LCD-60SU471A
Android,LCD_xxSUFOC475A,Sharp,LCD-60SU475A
Android,LCD_xxSUFOC480A,Sharp,XLED-65SU480A
Android,LCD_xxSUFOC5A,Sharp,LCD-xxSU671A
Android,LCD_xxSUFOC6A,Sharp,LCD-xxSU672A
Android,LCD_xxUFOCZQ48A,Sharp,XLED-65Z4808A
Android,LC_40FOC466T,Sharp,"LC-40SF466T, 2T-C45AE1T, 2T-C40AE1T"
Android,LC_45FOC460T,Sharp,LC-45SF460T
Android,LC_50FOC45H,Sharp,LC_50FOC45H
Android,LDN-AL00,Huawei,华为畅享8
Android,LDN-AL10,Huawei,华为畅享8
Android,LDN-AL20,Huawei,华为畅享8
Android,LDN-L01,Huawei,"Y7 2018"
Android,LDN-L21,Huawei,"Y7 2018"
Android,LDN-LX2,Huawei,"Y7 Prime 2018"
Android,LDN-LX3,Huawei,"Y7 2018"
Android,LDN-TL00,Huawei,华为畅享8
Android,LDN-TL10,Huawei,华为畅享8
Android,LDN-TL20,Huawei,华为畅享8
Android,"Le Fit FR",Logicom,"Le Fit FR"
Android,"Le Hola",Logicom,"Le Hola"
Android,"Le Hola FR",Logicom,"Le Hola FR"
Android,"Le Hop",Logicom,"Le Hop"
Android,"Le Lift",Logicom,"Le Lift"
Android,"Le Max",LeTV,"Le Max"
Android,"Le Must",Logicom,"Le Must"
Android,"Le Must 2",Logicom,"Le Must 2"
Android,"Le Pan S",Anydata,"Le Pan S"
Android,"Le Pan TC1010","Le Pan",TC1010
Android,"Le Pan TC1020","Le Pan",TC1020
Android,"Le Pan TC802A","Le Pan",TC802A
Android,"Le Prime",Logicom,"Le Prime"
Android,"Le Smooth",Logicom,"Le Smooth"
Android,"Le Starter L",Logicom,"Le Starter L"
Android,"Le Up",Logicom,"Le UP"
Android,"Le X507",LeTV,"Le X507"
Android,"Le X509",LeTV,"Le X507"
Android,"Le X520",LeTV,"Le 2"
Android,"Le X522",Leeco,"Le S3"
Android,"Le X526",LeTV,"Le 2"
Android,"Le X527",LeTV,"Le 2"
Android,"Le X820",Leeco,"Le Max2"
Android,"Le X821",Leeco,"Le Max2"
Android,"Le X829",Leeco,"Le Max2"
Android,LE000Z93P,Lava,LE000Z93P
Android,LE0139I,Infocus,"Mega 3B"
Android,LE2110,OnePlus,9
Android,LE2111,OnePlus,"9 5G"
Android,LE2113,OnePlus,9
Android,LE2115,OnePlus,"9 5G"
Android,LE2117,OnePlus,"9 5G"
Android,LE2120,OnePlus,"9 Pro"
Android,LE2121,OnePlus,"9 Pro 5G"
Android,LE2123,OnePlus,"9 Pro 5G"
Android,LE2125,OnePlus,"9 Pro 5G"
Android,LE2127,OnePlus,"9 Pro 5G"
Android,LE32U5000A,Haier,LE32U5000A
Android,LE39M7000CF,Haier,LE39M7000CF
Android,LE40U5000A,Haier,LE40U5000A
Android,LE43B7600A,Haier,LE43B7600A
Android,LE43U5000A,Haier,LE43U5000A
Android,LE48M7000CF,Haier,LE48M7000CF
Android,LE49U5000A,Haier,LE49U5000A
Android,LE5039,Infocus,LE5039
Android,LE55M7000CF,Haier,LE55M7000CF
Android,LE9910,Lava,LE9910
Android,LE9920,Lava,Z53
Android,LE9920_P,Lava,V7
Android,Leader,Explay,Leader
Android,LEAP-S1,Strong,LEAP-S1
Android,LeaPad_X,Leagoo,"LeaPad X"
Android,LED32G180,Hisense,LED32G180
Android,LED32K220,Hisense,LED32K220
Android,LED32K280J3D,Hisense,LED32K280J3D
Android,LED32K360,Hisense,LED32K360
Android,LED32K360J,Hisense,LED32K360J
Android,LED32K360J3D,Hisense,LED32K360J3D
Android,LED32K360X3D,Hisense,LED32K360X3D
Android,LED32K370,Hisense,LED32K370
Android,LED32K600J,Hisense,LED32K600J
Android,LED32K600X3D,Hisense,LED32K600X3D
Android,LED32K610X3D,Hisense,LED32K610X3D
Android,LED32L288,Hisense,LED32L288
Android,LED39K280J3D,Hisense,LED39K280J3D
Android,LED39K360J,Hisense,LED39K360J
Android,LED39K360X3D,Hisense,LED39K360X3D
Android,LED39K600X3D,Hisense,LED39K600X3D
Android,LED39K600X3DU,Hisense,LED39K600X3DU
Android,LED39K610X3D,Hisense,LED39K610X3D
Android,LED39K680X3DU,Hisense,LED39K680X3DU
Android,LED40K260X3D,Hisense,LED40K260X3D
Android,LED40K360J,Hisense,LED40K360J
Android,LED40K360X3D,Hisense,LED40K360X3D
Android,LED40K370,Hisense,LED40K370
Android,LED40K681X3DU,Hisense,LED40K681X3DU
Android,LED40L288,Hisense,LED40L288
Android,LED42G200,Hisense,LED42G200
Android,LED42K280J3D,Hisense,LED42K280J3D
Android,LED42K330X3D,Hisense,LED42K330X3D
Android,LED42K360J,Hisense,LED42K360J
Android,LED42K360X3D,Hisense,LED42K360X3D
Android,LED42K370,Hisense,LED42K370
Android,LED42K380U,Hisense,LED42K380U
Android,LED42K560X3D,Hisense,LED42K560X3D
Android,LED42K600A3D,Hisense,LED42K600A3D
Android,LED42K600X3D,Hisense,LED42K600X3D
Android,LED42K610J3DP,Hisense,LED42K610J3DP
Android,LED42K610X3D,Hisense,LED42K610X3D
Android,LED42K660X3D,Hisense,LED42K660X3D
Android,LED42K680X3DU,Hisense,LED42K680X3DU
Android,LED42L288,Hisense,LED42L288
Android,LED46K260X3D,Hisense,LED46K260X3D
Android,LED46K280J3D,Hisense,LED46K280J3D
Android,LED46K330X3D,Hisense,LED46K330X3D
Android,LED46K360J,Hisense,LED46K360J
Android,LED46K360X3D,Hisense,LED46K360X3D
Android,LED46K660X3D,Hisense,LED46K660X3D
Android,LED47K560J3D,Hisense,LED47K560J3D
Android,LED47K600X3D,Hisense,LED47K600X3D
Android,LED47K610J3DP,Hisense,LED47K610J3DP
Android,LED48K360X3D,Hisense,LED48K360X3D
Android,LED48K370,Hisense,LED48K370
Android,LED48K380U,Hisense,LED48K380U
Android,LED48K681X3DU,Hisense,LED48K681X3DU
Android,LED48L288,Hisense,LED48L288
Android,LED50G05,Hisense,LED50G05
Android,LED50K260X3D,Hisense,LED50K260X3D
Android,LED50K360J,Hisense,LED50K360J
Android,LED50K360X3D,Hisense,LED50K360X3D
Android,LED50K370,Hisense,LED50K370
Android,LED50K380U,Hisense,LED50K380U
Android,LED50K610X3D,Hisense,LED50K610X3D
Android,LED50K660X3D,Hisense,LED50K660X3D
Android,LED50K680X3DU,Hisense,LED50K680X3DU
Android,LED50L288,Hisense,LED50L288
Android,LED50XT880G3D,Hisense,LED50XT880G3D
Android,LED50XT880G3DU,Hisense,LED50XT880G3DU
Android,LED50XT900X3DU,Hisense,LED50XT900X3DU
Android,LED55K260X3D,Hisense,LED55K260X3D
Android,LED55K370,Hisense,LED55K370
Android,LED55K380U,Hisense,LED55K380U
Android,LED55K600A3D,Hisense,LED55K600A3D
Android,LED55K600X3D,Hisense,LED55K600X3D
Android,LED55K610X3D,Hisense,LED55K610X3D
Android,LED55K680X3DU,Hisense,LED55K680X3DU
Android,LED55L288,Hisense,LED55L288
Android,LED55XT780G3D,Hisense,LED55XT780G3D
Android,LED55XT810X3DU,Hisense,LED55XT810X3DU
Android,LED55XT880G3DU,Hisense,LED55XT880G3DU
Android,LED55XT900X3DU,Hisense,LED55XT900X3DU
Android,LED58K280J,Hisense,LED58K280J
Android,LED58K280U,Hisense,LED58K280U
Android,LED58K610X3D,Hisense,LED58K610X3D
Android,LED58K680X3DU,Hisense,LED58K680X3DU
Android,LED58XT880G3D,Hisense,LED58XT880G3D
Android,LED58XT880J3DU,Hisense,LED58XT880J3DU
Android,LED60K380,Hisense,LED60K380
Android,LED65K560J3DTB,Hisense,LED65K560J3DTB
Android,LED65K560J3DTR,Hisense,LED65K560J3DTR
Android,LED65K600X3D,Hisense,LED65K600X3D
Android,LED65K680X3DU,Hisense,LED65K680X3DU
Android,LED65XT780G3D,Hisense,LED65XT780G3D
Android,LED65XT800X3DU,Hisense,LED65XT800X3DU
Android,LED65XT810X3DU,Hisense,LED65XT810X3DU
Android,LED65XT880G3D,Hisense,LED65XT880G3D
Android,LED65XT880G3DF,Hisense,LED65XT880G3DF
Android,LED65XT880G3DU,Hisense,LED65XT880G3DU
Android,LED65XT890G3D,Hisense,LED65XT890G3D
Android,LED65XT900G3DU,Hisense,LED65XT900G3DU
Android,LED65XT900X3DU,Hisense,LED65XT900X3DU
Android,LED75XT890G3D,Hisense,LED75XT890G3D
Android,LED75XT910G3DU,Hisense,LED75XT910G3DU
Android,LED84XT900G3D,Hisense,LED84XT900G3D
Android,LeFit,Logicom,"Le Fit"
Android,Legend,Mint,_LEGEND
Android,Legend_A,Mpgio,Legend_A
Android,LEGEND_EZ,Mpgio,LEGEND_EZ
Android,LEGEND_NEW7,Mpgio,LEGEND_NEW7
Android,LEGEND_R,Mpgio,LEGEND_R
Android,LEGEND_R_PLUS,Mpgio,LEGEND_R_PLUS
Android,LEM-TS1,LEOMO,LEM-TS1
Android,LEMENT_TAB901,Logicom,LEMENTTAB901
Android,LeMoov,Logicom,"le Moov"
Android,LeMoov2,Logicom,LeMoov2
Android,LENNY,Wiko,LENNY
Android,LENNY2,Wiko,LENNY2
Android,LENNY3,Wiko,LENNY3
Android,"LENNY3 MAX",Wiko,"LENNY3 MAX"
Android,Lenny4,Wiko,Lenny4
Android,"Lenny4 Plus",Wiko,"Lenny4 Plus"
Android,"Lenovo 2 A7-30HC",Lenovo,"TAB 2 A7-30HC"
Android,"Lenovo 2 A7-30TC",Lenovo,"TAB 2 A7-30TC"
Android,"Lenovo 2 A8-50F",Lenovo,"TAB 2 A8-50F"
Android,"Lenovo 2 A8-50LC",Lenovo,A8-50
Android,"Lenovo A1000",Lenovo,A1000
Android,"Lenovo A1000m",Lenovo,A1000m
Android,"Lenovo A1010a20",Lenovo,A1010
Android,"Lenovo A1900",Lenovo,A1900
Android,"Lenovo A2010-a",Lenovo,A2010-a
Android,"Lenovo A2010l36",Lenovo,A2010l36
Android,"Lenovo A2016a40",Lenovo,A2016a40
Android,"Lenovo A2016b30",Lenovo,A2016b30
Android,"Lenovo A2016b31",Lenovo,A2016b31
Android,"Lenovo A2020a40",Lenovo,A2020a40
Android,"Lenovo A208t",Lenovo,A208t
Android,"Lenovo A218t",Lenovo,A218t
Android,"Lenovo A228t",Lenovo,A228t
Android,"Lenovo A238t",Lenovo,A238t
Android,"Lenovo A2580",Lenovo,A2580
Android,"Lenovo A269",Lenovo,A269
Android,"Lenovo A269i",Lenovo,A269i
Android,"Lenovo A278t",Lenovo,A278t
Android,"Lenovo A2800-d",Lenovo,A2800
Android,"Lenovo A2860",Lenovo,A2860
Android,"Lenovo A3000-H",Lenovo,A3000
Android,"Lenovo A300t",Lenovo,A300t
Android,"Lenovo A305e",Lenovo,A305E
Android,"Lenovo A308t",Lenovo,A308t
Android,"Lenovo A316",Lenovo,A316
Android,"Lenovo A316i",Lenovo,A316i
Android,"Lenovo A318t",Lenovo,A318t
Android,"Lenovo A319",Lenovo,A319
Android,"Lenovo A320t",Lenovo,A320t
Android,"Lenovo A328",Lenovo,A328
Android,"Lenovo A328t",Lenovo,A328t
Android,"Lenovo A3300-HV",Lenovo,A3300-HV
Android,"Lenovo A3300-T",Lenovo,A3300
Android,"Lenovo A330e",Lenovo,A330e
Android,"Lenovo A338t",Lenovo,A338t
Android,"Lenovo A3500",Lenovo,A3500
Android,"Lenovo A3500-F",Lenovo,A3500-F
Android,"Lenovo A3500-FL",Lenovo,A3500-FL
Android,"Lenovo A3500-H",Lenovo,A3500-H
Android,"Lenovo A3500-HV",Lenovo,A3500
Android,"Lenovo A355e",Lenovo,A355e
Android,"Lenovo A3580",Lenovo,A3860
Android,"Lenovo A358t",Lenovo,A358t
Android,"Lenovo A3600-d",Lenovo,A3600-D
Android,"Lenovo A3600u",Lenovo,A3600u
Android,"Lenovo A360e",Lenovo,A360e
Android,"Lenovo A360t",Lenovo,A360t
Android,"Lenovo A368t",Lenovo,A368t
Android,"Lenovo A369",Lenovo,A369
Android,"Lenovo A369i",Lenovo,A369i
Android,"Lenovo A376",Lenovo,A376
Android,"Lenovo A378t",Lenovo,A378t
Android,"Lenovo A3800-d",Lenovo,A3800-D
Android,"Lenovo A380t",Lenovo,A380t
Android,"Lenovo A3860",Lenovo,A3860
Android,"Lenovo A388t",Lenovo,A388t
Android,"Lenovo A390",Lenovo,A390
Android,"Lenovo A3900",Lenovo,A3900
Android,"Lenovo A390t",Lenovo,A390t
Android,"Lenovo A390_ROW",Lenovo,A390
Android,"Lenovo A3910t30",Lenovo,A31910t30
Android,"Lenovo A396",Lenovo,A396
Android,"Lenovo A396_TY",Lenovo,A396
Android,"Lenovo A398t",Lenovo,A398t
Android,"Lenovo A398t+",Lenovo,A398t+
Android,"Lenovo A399",Lenovo,A399
Android,"Lenovo A5000",Lenovo,A5000
Android,"Lenovo A5100",Lenovo,A816
Android,"Lenovo A516",Lenovo,A516
Android,"Lenovo A526",Lenovo,A526
Android,"Lenovo A529",Lenovo,A529
Android,"Lenovo A536",Lenovo,A536
Android,"Lenovo A5500",Lenovo,A5500
Android,"Lenovo A5500-F",Lenovo,A5500-F
Android,"Lenovo A5500-H",Lenovo,A5500-H
Android,"Lenovo A5500-HV",Lenovo,A5500-HV
Android,"Lenovo A560",Lenovo,A560
Android,"Lenovo A5800-D",Lenovo,A5800-D
Android,"Lenovo A6000",Lenovo,A6000
Android,"Lenovo A6000-l",Lenovo,A6000-l
Android,"Lenovo A6010",Lenovo,A6010
Android,"Lenovo A6020a40",Lenovo,K5
Android,"Lenovo A6020a41",Lenovo,K5
Android,"Lenovo A6020a46",Lenovo,"K5 Plus"
Android,"Lenovo A6020l36",Lenovo,K5
Android,"Lenovo A6020l37",Lenovo,K5
Android,"Lenovo A606",Lenovo,A606
Android,"Lenovo A616",Lenovo,A616
Android,"Lenovo A628t",Lenovo,A628t
Android,"Lenovo A656",Lenovo,A656
Android,"Lenovo A658t",Lenovo,A658T
Android,"Lenovo A6600a40",Lenovo,"A6600 Plus"
Android,"Lenovo A6600d40",Lenovo,A6600
Android,"Lenovo A670t",Lenovo,A670t
Android,"Lenovo A678t",Lenovo,A678t
Android,"Lenovo A680",Lenovo,A680
Android,"Lenovo A6800",Lenovo,A6800
Android,"Lenovo A680_ROW",Lenovo,A680
Android,"Lenovo A688t",Lenovo,A688t
Android,"Lenovo A7-60HC",Lenovo,A7-60HC
Android,"Lenovo A7000-a",Lenovo,A7000
Android,"Lenovo A7010a48",Lenovo,"VIBE X3 Lite"
Android,"Lenovo A7020a40",Lenovo,"K5 Note"
Android,"Lenovo A7020a48",Lenovo,"K5 Note"
Android,"Lenovo A706",Lenovo,A706
Android,"Lenovo A706_ROW",Lenovo,A706_ROW
Android,"Lenovo A708t",Lenovo,
Android,"Lenovo A720e",Lenovo,A720e
Android,"Lenovo A750e",Lenovo,A750e
Android,"Lenovo A760",Lenovo,A760
Android,"Lenovo A7600",Lenovo,A7600
Android,"Lenovo A7600-F",Lenovo,A7600-F
Android,"Lenovo A7600-H",Lenovo,A7600-H
Android,"Lenovo A7600-HV",Lenovo,A7600-HV
Android,"Lenovo A7600-m",Lenovo,A7600
Android,"Lenovo A766",Lenovo,A766
Android,"Lenovo A768t",Lenovo,A768t
Android,"Lenovo A7700",Lenovo,A7700
Android,"Lenovo A770e",Lenovo,A770e
Android,"Lenovo A788t",Lenovo,A788t
Android,"Lenovo A805e",Lenovo,A805e
Android,"Lenovo A806",Lenovo,A806
Android,"Lenovo A808t",Lenovo,A808t
Android,"Lenovo A808t-i",Lenovo,A808t-i
Android,"Lenovo A816",Lenovo,A816
Android,"Lenovo A820",Lenovo,A820
Android,"Lenovo A820e",Lenovo,A820e
Android,"Lenovo A820t",Lenovo,A820t
Android,"Lenovo A828t",Lenovo,A828t
Android,"Lenovo A830",Lenovo,A830
Android,"Lenovo A850",Lenovo,A850
Android,"Lenovo A850+",Lenovo,A850+
Android,"Lenovo A858",Lenovo,A828
Android,"Lenovo A858t",Lenovo,A858t
Android,"Lenovo A859",Lenovo,A859
Android,"Lenovo A860e",Lenovo,A860e
Android,"Lenovo A880",Lenovo,
Android,"Lenovo A889",Lenovo,A889
Android,"Lenovo A890e",Lenovo,A890e
Android,"Lenovo A916",Lenovo,A916
Android,"Lenovo A936",Lenovo,A936
Android,"Lenovo A938t",Lenovo,A938t
Android,"Lenovo B6000-F",Lenovo,B6000-F
Android,"Lenovo B6000-H",Lenovo,B6000-H
Android,"Lenovo B6000-HV",Lenovo,B6000-HV
Android,"Lenovo B8000-F",Lenovo,B8000-F
Android,"Lenovo B8000-H",Lenovo,B8000-H
Android,"Lenovo B8080-F",Lenovo,B8080
Android,"Lenovo B8080-H",Lenovo,B8080-H
Android,"Lenovo B8080-HV",Lenovo,B8080-HV
Android,"Lenovo Intel Braswell Chromebook",Lenovo,"N Series Chromebook"
Android,"Lenovo K",Lenovo,K8
Android,"Lenovo K10",Motorola,"Lenovo K10"
Android,"Lenovo K10a40",Lenovo,"VIBE K10"
Android,"Lenovo K10e70",Lenovo,K10e70
Android,"Lenovo K11",Motorola,"Lenovo K11"
Android,"Lenovo K11 Power",Motorola,"Lenovo K11 Power"
Android,"Lenovo K12 Note",Lenovo,"K12 Note"
Android,"Lenovo K30-E",Lenovo,K30-E
Android,"Lenovo K30-T",Lenovo,K30-T
Android,"Lenovo K30-TM",Lenovo,K30-TM
Android,"Lenovo K30-W",Lenovo,K30-W
Android,"Lenovo K320t",Lenovo,_K320t
Android,"Lenovo K32c30",Lenovo,K32c30
Android,"Lenovo K32c36",Lenovo,K32
Android,"Lenovo K33a42",Lenovo,"VIBE K6 Power"
Android,"Lenovo K33a48",Lenovo,"VIBE K6"
Android,"Lenovo K33b36",Lenovo,"VIBE K6"
Android,"Lenovo K33b37",Lenovo,"VIBE K6"
Android,"Lenovo K50-t3s",Lenovo,"K3 Note"
Android,"Lenovo K50-T5",Lenovo,"K3 Note"
Android,"Lenovo K50a40",Lenovo,"K3 Note"
Android,"Lenovo K51c78",Lenovo,"VIBE X3 Lite"
Android,"Lenovo K520",Lenovo,K520
Android,"Lenovo K52e78",Lenovo,"K5 Note"
Android,"Lenovo K52t38",Lenovo,K52t38
Android,"Lenovo K52t58",Lenovo,"K5 Note"
Android,"Lenovo K53a48",Lenovo,"VIBE K6 Note"
Android,"Lenovo K53b36",Lenovo,"VIBE K6 Note"
Android,"Lenovo K53b37",Lenovo,"VIBE K6 Note"
Android,"Lenovo K8",Lenovo,K8
Android,"Lenovo K8 Note",Lenovo,"K8 Note"
Android,"Lenovo K8 Plus",Lenovo,"K8 Plus"
Android,"Lenovo K800",Lenovo,K800
Android,"Lenovo K80M",Lenovo,K80M
Android,"Lenovo K860",Lenovo,K860
Android,"Lenovo K860i",Lenovo,K860i
Android,"Lenovo K900",Lenovo,K900
Android,"Lenovo K900_ROW",Lenovo,K900
Android,"Lenovo K910",Lenovo,K910
Android,"Lenovo K910e",Lenovo,K910e
Android,"Lenovo K910L",Lenovo,K910L
Android,"Lenovo K920",Lenovo,"K920/VIBE Z2"
Android,"Lenovo L10041",Lenovo,A8
Android,"Lenovo L18021",Lenovo,A5
Android,"Lenovo L18081",Lenovo,A5s
Android,"Lenovo L19041",Lenovo,"A6 Note"
Android,"Lenovo L19111",Lenovo,A7
Android,"Lenovo L38011",Lenovo,L38011
Android,"Lenovo L38012",Lenovo,"K5 Note"
Android,"Lenovo L38021",Lenovo,L38021
Android,"Lenovo L38031",Lenovo,"K5 S"
Android,"Lenovo L38041",Lenovo,K5X
Android,"Lenovo L38043",Lenovo,K9
Android,"Lenovo L38082",Lenovo,L38082
Android,"Lenovo L38083",Lenovo,K11
Android,"Lenovo L38111",Lenovo,TBD
Android,"Lenovo L58041",Lenovo,"S5 Pro"
Android,"Lenovo L78011",Lenovo,Z5
Android,"Lenovo L78031",Lenovo,-9
Android,"Lenovo L78032",Lenovo,"Z5 Pro"
Android,"Lenovo L78051",Lenovo,Z6
Android,"Lenovo L78071",Lenovo,Z5s
Android,"Lenovo L78121",Lenovo,Z6
Android,"Lenovo L79031",Lenovo,拯救者电竞手机
Android,"Lenovo L79041",Lenovo,"Z6 Pro 5G"
Android,"Lenovo N23 Yoga/Flex 11 Chromebook",Google,"Mediatek MTK8173 Chromebook"
Android,"Lenovo N300",Lenovo,N300
Android,"Lenovo N308",Lenovo,N308
Android,"Lenovo P1a41",Lenovo,P1
Android,"Lenovo P1a42",Lenovo,P1
Android,"Lenovo P1c58",Lenovo,P1
Android,"Lenovo P1c72",Lenovo,P1
Android,"Lenovo P2a42",Lenovo,P2
Android,"Lenovo P2c72",Lenovo,P2
Android,"Lenovo P70-A",Lenovo,P70
Android,"Lenovo P70-t",Lenovo,P70
Android,"Lenovo P780",Lenovo,P780
Android,"Lenovo P780_ROW",Lenovo,P780
Android,"Lenovo P90",Lenovo,P90
Android,"Lenovo PB-6505M",Lenovo,"Tab V7"
Android,"Lenovo PB-6505MC",Lenovo,"Tab V7"
Android,"Lenovo PB-6505NC",Lenovo,"Tab V7"
Android,"Lenovo PB-6505Y",Lenovo,"Tab V7"
Android,"Lenovo PB1-750M",Lenovo,"PB1-750M/Lenovo PHAB"
Android,"Lenovo PB1-770M",Lenovo,"PB1-770M/Lenovo PHAB Plus"
Android,"Lenovo PB1-770N",Lenovo,PB1-770N
Android,"Lenovo PB1-770P",Lenovo,
Android,"Lenovo PB2-650M",Lenovo,PHAB2
Android,"Lenovo PB2-650N",Lenovo,PHAB2
Android,"Lenovo PB2-650Y",Lenovo,PHAB2
Android,"Lenovo PB2-670M",Lenovo,"PHAB2 Plus"
Android,"Lenovo PB2-670M1",Lenovo,"PB2 plus"
Android,"Lenovo PB2-670N",Lenovo,"PHAB2 Plus"
Android,"Lenovo PB2-670Y",Lenovo,"PHAB2 Plus"
Android,"Lenovo PB2-690M",Lenovo,"PHAB2 Pro"
Android,"Lenovo PB2-690N",Lenovo,"PHAB2 Pro"
Android,"Lenovo PB2-690Y",Lenovo,"PHAB2 Pro"
Android,"Lenovo S1a40",Lenovo,S1
Android,"Lenovo S1La40",Lenovo,S1La40
Android,"Lenovo S5000-F",Lenovo,S5000
Android,"Lenovo S5000-H",Lenovo,S5000
Android,"Lenovo S580",Lenovo,S580
Android,"Lenovo S60-a",Lenovo,S60
Android,"Lenovo S60-t",Lenovo,S60
Android,"Lenovo S60-w",Lenovo,S60
Android,"Lenovo S6000L-F",Lenovo,S6000L
Android,"Lenovo S650",Lenovo,S650
Android,"Lenovo S658t",Lenovo,S658t
Android,"Lenovo S660",Lenovo,S660
Android,"Lenovo S668t",Lenovo,S668t
Android,"Lenovo S680",Lenovo,K520
Android,"Lenovo S686",Lenovo,S686
Android,"Lenovo S720",Lenovo,S720
Android,"Lenovo S750",Lenovo,S750
Android,"Lenovo S8-50LC",Lenovo,"TAB S8-50LC"
Android,"Lenovo S810t",Lenovo,S810t
Android,"Lenovo S820",Lenovo,S820
Android,"Lenovo S820e",Lenovo,S820e
Android,"Lenovo S820_ROW",Lenovo,S820
Android,"Lenovo S850",Lenovo,S850
Android,"Lenovo S850e",Lenovo,S850e
Android,"Lenovo S850t",Lenovo,S850t
Android,"Lenovo S856",Lenovo,S856
Android,"Lenovo S858t",Lenovo,S858t
Android,"Lenovo S860",Lenovo,S860
Android,"Lenovo S860e",Lenovo,S860e
Android,"Lenovo S868t",Lenovo,S868
Android,"Lenovo S870e",Lenovo,S870e
Android,"Lenovo S898t",Lenovo,S898t
Android,"Lenovo S898t+",Lenovo,S898t+
Android,"Lenovo S90-A",Lenovo,S90-A
Android,"Lenovo S90-e",Lenovo,S90
Android,"Lenovo S90-L",Lenovo,S90-L
Android,"Lenovo S90-t",Lenovo,S90-T
Android,"Lenovo S90-u",Lenovo,S90-U
Android,"Lenovo S920",Lenovo,S920
Android,"Lenovo S930",Lenovo,S930
Android,"Lenovo S938t",Lenovo,S938t
Android,"Lenovo S939",Lenovo,S939
Android,"Lenovo S960",Lenovo,"Lenvo S960"
Android,"Lenovo S968t",Lenovo,S968t
Android,"Lenovo TAB 2 A10-70F",Lenovo,"TAB 2 A10"
Android,"Lenovo TAB 2 A10-70L",Lenovo,"TAB 2 A10"
Android,"Lenovo TAB 2 A10-70LC",Lenovo,A10-70LC
Android,"Lenovo TAB 2 A7-30D",Lenovo,A7-30H
Android,"Lenovo TAB 2 A7-30DC",Lenovo,"TAB2 A7-30DC"
Android,"Lenovo TAB 2 A7-30F",Lenovo,"TAB 2 A7-30F"
Android,"Lenovo TAB 2 A7-30GC",Lenovo,A7-30GC
Android,"Lenovo TAB 2 A7-30H",Lenovo,A7-30H
Android,"Lenovo TAB 2 A7-30HC",Lenovo,"TAB 2 A7-30HC"
Android,"Lenovo TAB 2 A8-50F",Lenovo,"TAB 2 A8-50F"
Android,"Lenovo TAB 2 A8-50L",Lenovo,A8-50
Android,"Lenovo TAB 2 A8-50LC",Lenovo,A8-50
Android,"Lenovo TAB S8-50F",Lenovo,"TAB S8-50F"
Android,"Lenovo TAB S8-50L",Lenovo,"TAB S8-50L"
Android,"Lenovo TAB S8-50LC",Lenovo,"TAB S8-50LC"
Android,"Lenovo TB-7104F",Lenovo,"Tab E7"
Android,"Lenovo TB-7104I",Lenovo,"Tab E7"
Android,"Lenovo TB-7304F",Lenovo,"TAB 7 Essential"
Android,"Lenovo TB-7304I",Lenovo,"Tab 7 Essential"
Android,"Lenovo TB-7304N",Lenovo,"Tab 7 Essential"
